id,title,artist,mood_label,language,lyrics
genius-161494,When a Fire Starts to Burn,Disclosure,club,en,"When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to

When a fire starts to
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to

When a fire starts to
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts

When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to
And it starts
And it starts
And it starts
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to
And it starts

When a fire starts to
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts to burn, right, and it starts to spread
She gon' bring that attitude home
Who don't wanna do nothing with their life
When a fire starts
And it starts
And it starts"
genius-2294879,Nocturnal,Disclosure,club,en,"Street lights, turn on one by one
My hope is, descending like the sun
Try to tell myself there's freedom in the loneliness (Oh baby)
Always restless, story of my life
Disconnected, body clock's not right
Try to tell myself that I'mma get some sleep tonight

Found myself where I started, this isn't where I want to be
The time that I find hardest, always comes eventually

My shadow doesn't show in the dark
The night time is inclined to my heart
The emptiness I felt from the start
Will follow me 'till I fall apart

Nocturnal, nocturnal, nocturnal, nocturnal

My demons are blocking out the light
And my mind is about to lose the fight
Why can't I find peace, when a caracal could sleep tonight? (Yeah)
Your absence isn't something that I choose (choose, choose choose)
But the truth is you were never mine to lose (lose, lose, lose)
Spending half my life just tryna get away from you (Oh baby, oh)

Found myself where I started, this isn't where I want to be
The time that I find hardest, always comes eventually

My shadow doesn't show in the dark
The night time is inclined to my heart
The emptiness I felt from the start
Will follow me 'till I fall apart

Nocturnal, nocturnal, nocturnal, nocturnal
Nocturnal, nocturnal, nocturnal, nocturnal
Nocturnal, nocturnal, nocturnal, nocturnal
Nocturnal, nocturnal, nocturnal, nocturnal (Oh yeah)

My shadow doesn't show in the dark
The night time is inclined to my heart
The emptiness I felt from the start
Will follow me 'till I fall apart

Nocturnal, nocturnal, nocturnal, nocturnal
Nocturnal, nocturnal, nocturnal, nocturnal
Nocturnal, nocturnal, nocturnal, nocturnal
Nocturnal, nocturnal, nocturnal, nocturnal"
genius-161525,You & Me,Disclosure,club,en,"I'll be giving up, oh

Home is where the heart is
And I gave it to you in a paper bag
Even though it's tarnished
You told me it's the best you'd ever had
You've got my secret combination
And I don't be giving that out easily
With my deepest dedication
I can tell that you have got the same for me

(Have you got room for love?)

So please don't let go 'cause you know
Exactly what we've found
So please don't let go, my darling
And keep it locked up underground
It's gonna be you and me
It's gonna be everything you ever dreamed
I'm gonna be who you need
It's gonna be everything, yeah, everything, we're meant to be

We're meant to be

Rolling with the punches
So they won't get inside our happiness
Love is always hunted
But your arrows are soaring through my chest
'Cause you know you give me something
Yeah, you give me exactly what I need
Got my blood pumping
'Cause you know you own each drop of blood I bleed

(Have you got room for love?)

So please don't let go 'cause you know
Exactly what we've found
So please don't let go, my darling
And keep it locked up underground
It's gonna be you and me
It's gonna be everything you ever dreamed
I'm gonna be who you need
It's gonna be everything, yeah, everything, we're meant to be

In your big house on the hill
Where you keep your dollar bills
Where you stashed my heart somewhere in the dark
Keep it safe, I know you will
Know you will, know you will, know you will
I know you will
(We're meant to be)
(We're meant to be)"
genius-161536,Help Me Lose My Mind,Disclosure,club,en,"Talk to me, and watch me crumble
You will see me come undone
Faithfully I will look over
There I'll find what you've become
(What you've become)

You help me lose my mind
And you bring me something I can't define
Help me lose my mind
Make me wonder what I felt before
Keep biding my time
How much longer have I been waiting for?

Jealousy will be washed over
Carefully we will come through
Could it be easy to start over?
Somehow I will bring you to
(What you've become)

You help me lose my mind
And you bring me something I can't define
Help me lose my mind
Make me wonder what I felt before
Keep biding my time
How much longer have I been waiting for?

Waiting, waiting, I've been waiting
Waiting, waiting, I've been waiting
Waiting, waiting, I've been waiting
Waiting, waiting, I've been waiting
Waiting, waiting, I've been waiting
Waiting, waiting, I've been waiting
Waiting, waiting, I've been waiting
Waiting, waiting

You help me lose my mind
And you bring me something I can't define
Help me lose my mind
Make me wonder what I felt before
Keep biding my time
How much longer have I been waiting for?

You help me lose my mind
And you bring me something I can't define
Help me lose my mind
Make me wonder what I felt before
Keep biding my time
How much longer have I been waiting for?"
genius-3836193,Losing It,FISHER,club,en,"I'm losing it
I'm losing it
I'm losing it
I'm losing it
I'm losing it
I'm losing it
I'm losing it"
genius-3651932,Stop It,FISHER,club,en,"Moving up and down, side to side, like a rollercoaster
Moving up and down, side to side, like a rollercoaster
Moving up and down, side to side, like a rollercoaster
Moving up and down, side to side, like a rollercoaster
Moving up and down, side to side, like a rollercoaster
Moving up and down, side to side, like a rollercoaster
Moving up and down, side to side, like a rollercoaster
Moving up and down, side to side, like a rollercoaster"
genius-9036982,Take It Off,FISHER,club,en,"Have you ever been in that situation
Where you just like, you just wanna take it off?

Take it off
Slow, steady, undress
Impress
Take it off
Slow, steady, undress
Success
Take it off
Slow, steady, undress
Impress
Take it off
Slow, steady, undress
Success

Take it off
Slow, steady, undress
Impress
Take it off
Slow, steady, undress
Success
Take it off
Slow, steady, undress
Impress
Take it off
Slow, steady, undress
Success

Let everybody gеt naked
Take it off
Slow, steady, undrеss
Impress
Take it off
Slow, steady, undress
Success
Take it off
Slow, steady, undress

Take your motherfucking clothes off"
genius-9277032,Atmosphere,FISHER,club,en,"You got me spinnin'

Think about you all the time
Day and night, you're on my mind
Always want you by my side
(Side, side, side, side)
Babe, come on, what's up tonight?
I could be your alibi
Always want you by my side

You got me spinnin' in your atmosphere
It feels so good, I wanna stay right here
You got me spinnin' in your atmosphere
It feels so good, I wanna stay right here
You got me spinnin' in your atmosphere
It feels so good, I wanna—

You got me spinnin'
You got me spinnin'
You got me spinnin'
You got me spinnin'
You got me spinnin'

You got me spinnin' in your atmosphere
It feels so good, I wanna stay right here
You got me spinnin' in your atmosphere
It feels so good, I wanna—

Think about you all the time
Day and night, you're on my mind
Always want you by my sidе
(Side, side, side, sidе)
Tell me what you're thinkin' 'bout
Something we could live without
Got my head stuck in a cloud
(Side, side, side, side)
Call me up, I'll come around
Gravity can't bring me down
Got my head stuck in a cloud

You got me spinnin' in your atmosphere
It feels so good, I wanna stay right here
You got me spinnin' in your atmosphere
It feels so good, I wanna stay right here
You got me spinnin' in your atmosphere
It feels so good, I wanna—"
genius-4385408,You Little Beauty,FISHER,club,en,"You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin' up with your, yeah

Ohhh
Yeah
Ohhh
You got me burnin'

You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin' up with your, yeah

Ohhh
Yeah
Ohhh
You got me burnin' up with your, yeah
Ohhh
Yeah
Ohhh
You got me burnin'

You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin' up with your, yeah

Ohhh
Yeah
Ohhh
You got me burnin' up with your, yeah
Ohhh
Yeah
Ohhh
You got me burnin' up with your, yeah

You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin'
You got me burnin' up with your, yeah

Ohhh
Yeah
Ohhh
You got me burnin' up with your, yeah
Ohhh
Yeah
Ohhh
You got me burnin' up with your, yeah"
genius-13080265,Rain,FISHER,club,en,"Every time it rains outside
Every time the sky flashes with lightning
You say, ""Put your hand in mine
We'll go out and dance like the sun is shining""

When I'm with you, I don't feel afraid
When I'm with you, even if the skies are grey
When I'm with you, the sun can dry the rain
When I'm with you, when I'm with you

Every time it rains outside
Every time the sky flashes with lightning
You say, ""Put your hand in mine
We'll go out and dance like the sun is shining""

When I'm with you, I don't feel afraid
When I'm with you, even if the skiеs are grey
When I'm with you, thе sun can dry the rain
When I'm with you, when I'm with you"
genius-3838668,Ya Kidding,FISHER,club,en,"Moving on the dancefloor
Dancing tonight
Moving on the dancefloor
Dancing tonight
Moving on the dancefloor
Dancing tonight
Moving on the dancefloor
Dancing tonight
Moving on the dancefloor
Dancing tonight
Moving on the dancefloor
Dancing tonight
Moving on the dancefloor
Dancing tonight
Moving on the dancefloor
Dancing tonight
Moving on the dancefloor
Dancing tonight
Moving on the dancefloor
Dancing tonight
Moving on the dancefloor
Dancing tonight
Moving on the dancefloor
Dancing tonight"
genius-3651910,Crowd Control,FISHER,club,en,"Major Tom to crowd control

Now that I have your attention
On a count of three
I'd like you all to sit down
One, two, three

Crowd control
I'm in control
I'm in control
I'm in control
I'm in control
I'm in control

Major Tom to crowd control
Crowd control
Crowd control
Crowd control
Major Tom to crowd control
Crowd control
Crowd control
Crowd control
Major Tom to crowd control

Now that I have your attention
On a count of three
I'd like you all to sit down
One, two, three

Crowd control
I'm in control
I'm in control
I'm in control
I'm in control
I'm in control

Major Tom to crowd control
Crowd control
Crowd control
Crowd control
Major Tom to crowd control
Crowd control
Crowd control
Crowd control
Major Tom to crowd control

Now that I have your attention
On a count of three
I'd like you all to sit down
One, two, three

Crowd control
I'm in control
I'm in control
I'm in control
I'm in control
I'm in control

Major Tom to crowd control
Crowd control
Crowd control
Crowd control
Major Tom to crowd control
Crowd control
Crowd control
Crowd control
Major Tom to crowd control"
